Gender,Height,Weight,Mother_Height,Father_Height
Male,67.803603739297,71.8250438680427,60.364446545639176,65.79799483673594,
Male,64.0629521897044,75.6070335335359,57.88422461021779,66.87765791472016,
Male,70.4094367996334,93.59732059718358,63.29597549011112,73.35014441887749,
Male,71.3532087785568,94.94128714605861,64.4885407002122,73.34254625037212,
Male,66.685825149981,81.32799520897838,61.893838264426094,67.48853917185205,
Male,63.4724141868824,64.00039099392546,58.777766473081414,64.63261173482809,
Male,66.408718905892,80.35219834540256,62.98714592272083,66.16920120869676,
Male,66.4882661651719,77.55962015199863,59.351709799220714,65.86358060376298,
Male,67.5811265877706,82.03389833769101,61.64188397839741,69.03639904095522,
Male,68.5417285354561,84.96759550935025,61.50885168255228,69.48851624906484,
Male,65.7634935034213,74.0402032956843,62.727567918541425,65.93694314473416,
Male,69.4892466712537,85.20419696187362,63.94694934685718,71.23340427963718,
Male,70.0240514023442,89.47346077829656,66.9886513237766,71.01050666223873,
Male,67.3608239966572,90.21667426275047,60.81957365666746,66.46450302810361,
Male,67.8565390825337,86.95827305021099,63.38339428653677,70.90006086362771,
Male,59.3806495599258,61.865868975774774,52.93847603168609,61.499735814909585,
Male,69.576571845724,87.30119912619539,64.84672885134506,70.53949521165903,
Male,70.4562985483542,85.05672850776345,65.74616831167543,73.1694895369281,
Male,64.8463013698296,71.53982192652778,59.990715176205796,64.5331860979314,
Male,65.6087684647238,69.36014237069331,59.59476995982628,68.02334131813396,
Male,70.3410581098996,93.5467593588713,66.0960521725759,68.07783300688212,
Male,64.6139756312696,69.52713160227921,57.10259194869408,62.60794019473441,
Male,65.105442700628,67.63370550167019,61.15896162812469,63.66951887972353,
Male,68.4972345081854,87.24376766939356,63.62707237010833,67.32575771322537,
Male,69.080666511316,79.10240259098134,63.13937131220277,67.86689373222477,
Male,69.7426421173442,90.66908161871356,63.10695156615443,71.1972511572072,
Male,62.307438525405,67.78437878628993,57.39735010735844,64.83247259869309,
Male,73.4596099568632,90.65862064622054,66.9949193956602,73.10070117875898,
Male,66.6415689050248,70.6532198322622,62.901649952952454,64.67729382696025,
Male,68.9537194533545,80.86991321579751,65.54671948971414,71.11953224628239,
Male,71.3343489114511,83.69681261710663,67.18699996493649,73.15716451786415,
Male,71.1045893455297,93.54870049597557,64.48500778879084,70.34498514910534,
Male,70.3477552657045,88.14598544791578,66.41708989832,67.98425726592602,
Male,72.229902099848,93.54134698597878,66.62166733752954,71.18311957338311,
Male,72.658071600659,100.64568803767156,65.88611420748568,72.91539713633726,
Male,70.18876718924,87.47976217131995,63.42318802869437,71.20177009603697,
Male,66.5581140816002,70.13783707622692,63.16423810673547,67.31423908536598,
Male,69.8962171082176,84.8474555206868,64.30302924030349,72.65353166598379,
Male,71.008540415621,94.14314657303424,65.62005970122028,73.6328403497156,
Male,67.1671943275299,71.88067700625848,62.50728159751537,67.11112040671428,
Male,68.4329923224506,88.95078954231481,63.630510197868794,67.61461280596403,
Male,65.0385320500325,77.39755395660957,57.44673063936711,64.23795981841856,
Male,68.9253088352626,90.74561708792739,65.63319550576934,70.94288526654707,
Male,64.4977259510755,77.03852595607874,58.207988088547026,66.19663812850193,
Male,64.572896855173,80.15828699679454,57.844575573285276,67.21123135436525,
Male,67.578739260442,76.01356276299227,63.12469735328722,68.3328927541359,
Male,67.7179469415444,79.45081193887653,64.0561835199366,69.53597880775578,
Male,66.7989765317594,78.56604985358247,63.88864755759194,64.85232234127089,
Male,69.3741611914573,83.43228832089822,65.65449749869815,67.4883763286245,
Male,73.0691967049406,94.18957075890462,68.50046384107303,74.47654558639121,
Male,69.0162747931198,90.13225132337358,62.078472531651364,67.1029879856083,
Male,68.9643667326337,82.34403466625986,62.247371389988714,69.11341397692438,
Male,66.4464197394787,73.90875276740753,61.35916972946468,68.15757789884358,
Male,74.2422931391381,105.3388707606945,67.23249106462971,76.16270530803321,
Male,70.2738215373148,84.240372067828,63.09000891107675,69.52661824518117,
Male,66.4544411858916,73.84980421846323,59.93700392354445,68.19233654210264,
Male,68.7637713606666,94.9283934847829,64.6041224583334,66.8559318864413,
Male,69.2241151930911,76.08472747360538,64.805160909174,68.9991898887224,
Male,72.226732736188,92.25615368650202,69.03183345503365,70.65995550304804,
Male,68.8747759608915,76.3663113480747,65.15502424944248,68.91469235431207,
Male,63.3312265883684,62.66264302983499,59.555768105469156,61.063460220055305,
Male,70.0742964754103,93.16231282524888,66.62947402923085,68.30907356710297,
Male,62.4015335166755,65.56448150135284,55.16531429582624,60.75379454902002,
Male,70.6489407806026,87.77905803188563,63.77839874950477,70.08506240221764,
Male,66.2057152194741,76.0354726654971,61.14262764433021,63.90386843702844,
Male,68.8907838942253,87.28864886516286,62.603655572932695,66.43723902868176,
Male,73.0597785759867,88.93087075360414,65.56312030081594,71.07432807610351,
Male,71.8987124231403,92.28726894450423,66.72106448285554,69.48245354309175,
Male,68.5709291211613,87.36486583705505,63.4171270665466,70.32337961025209,
Male,72.7934862727461,98.50352761579465,68.8964847267318,75.23306117889588,
Male,68.3123418831717,77.01123065645125,63.56013278361835,67.34430030106043,
Male,71.1650178616645,90.13395552146493,67.80043786639727,72.95129094574823,
Male,64.8904252076047,71.32701957795365,60.45543749194603,64.8596326516564,
Male,62.562141478974,74.41266696888336,56.11133446986177,63.897265407095524,
Male,65.6001784302861,66.37610383519592,58.07306160129174,65.15257297409069,
Male,70.704093739471,92.03862454456228,65.92532240227858,70.18174116561062,
Male,64.5643638232429,74.79207490731228,57.8245710732434,64.3323266494378,
Male,66.03495574946,72.66260972096202,61.13694345504905,66.73443191979138,
Male,66.2428166536137,73.33692844902731,59.81765407193873,68.98591030476557,
Male,66.3070705425612,73.71143828042715,59.710463064816,65.8629297653663,
Male,66.7341709198179,82.32384436605975,61.290648647735914,65.39508737434244,
Male,67.5163696122937,78.70730775241996,63.32083088983583,70.43523637603775,
Male,71.6164758130122,94.50104504295287,66.6033260873015,70.01953858399388,
Male,67.7776368682961,86.86206086015763,61.891027967802536,66.34078211735317,
Male,67.1157030295813,84.85521712933149,63.42926919323541,64.67229327911014,
Male,69.4586625542238,85.23486992408382,66.48116810702803,71.16816008798384,
Male,67.4242401728615,80.05222514800603,64.51757280938232,68.77664241082503,
Male,71.3313126649412,88.17877439832438,67.63892632047869,71.74383288866915,
Male,65.4091468910957,65.05326349801055,58.194749766464014,67.07343159103775,
Male,66.1089024472783,82.95079527938844,60.474927153062666,65.09407420653609,
Male,67.5939622905641,78.84829201819394,63.14853933520181,68.39396262069822,
Male,72.4326175593517,92.78881116420116,68.36082929282763,74.47040593042497,
Male,72.1227847321693,91.12987422400745,67.54123546719434,74.65132964008042,
Male,69.4407539429827,83.65869541819028,63.098213511451405,67.39138126901382,
Male,70.1711756121192,94.2457796523295,62.738690883723905,72.97571224552347,
Male,73.1810749085631,101.3313516283157,68.21567896193956,74.24104558095662,
Male,68.5801272996216,89.09409248831486,64.60926818680898,67.59062747869584,
Male,69.6549653050958,86.00551473434288,66.0477101338652,71.56117111592029,
Male,67.1747147572883,81.04552239505026,59.886139668754396,69.62640551981434,
Male,69.1300382457198,81.19584080774403,64.71060007468984,68.87169988658886,
Male,70.4417673016369,88.40588374866408,65.1343482394946,70.84802584062373,
Male,68.7424575350868,85.61868203114398,63.471539135132325,70.00033288261305,
Male,64.8451615525444,70.05325762605395,60.30388078644713,66.47472851473816,
Male,65.5514242829528,79.78620996273057,62.261218823097074,67.80450057354096,
Male,64.8280715241918,66.65739275989688,59.87131321050688,65.45390628862727,
Male,70.4822308864686,97.74343866325583,64.47255641280397,71.36668526856239,
Male,74.8140524727739,105.32831589022861,67.89863033492692,72.98599290845152,
Male,68.5285125548728,78.25144150991358,63.37475729099156,70.6440296147508,
Male,65.8926857716889,79.49565945766739,59.9149387239589,67.77439191648241,
Male,71.456487434455,81.39399373592832,67.6685326790603,69.04310149043549,
Male,66.8162553383686,80.20898042516258,63.59281799307581,67.90971327899668,
Male,70.2123516263216,84.23782203878427,66.54707328119676,69.1445047805053,
Male,63.222824740972,78.02907947655638,57.05276158046251,63.16814678139854,
Male,70.4157303970418,98.07335176249627,64.3066202297001,72.43578315179712,
Male,65.0717845477403,79.24484083676148,59.48330773939868,63.16544912565054,
Male,65.7593989209542,74.42828351840843,59.53439587199023,65.49558587546599,
Male,68.2790225238186,83.8301107103272,62.966640495877904,69.9434838441949,
Male,68.6024127083851,84.80609635566158,64.55745368364917,68.25246295583592,
Male,74.1411082830313,99.36011155251009,68.15484565724336,75.41167147291333,
Male,71.0599558629686,85.87615603599315,68.1482324477978,73.31614729710726,
Male,75.2594567571919,103.16366638107993,71.88159003935434,72.97369167248753,
Male,65.3896290766619,80.93802628345485,57.90239097846482,64.65343445980564,
Male,66.6587633395239,83.08513965354054,59.96959386348198,68.63630612491679,
Male,72.7317876678943,96.92532725747468,69.68473568505044,70.63795264870468,
Male,62.1829285247805,69.3051510016678,58.617654855591084,61.76716575281434,
Male,70.3302134803551,84.18156781055039,66.995140612606,71.59896663764067,
Male,68.005429002183,88.338942203669,61.24326653641953,66.16694031797878,
Male,68.5222310437138,85.2994874649773,65.53628683278549,69.44544077098672,
Male,71.8787168799373,95.72660507158567,66.79161682819964,71.72298028464009,
Male,66.0943192986516,79.67287357305328,58.72567848115105,64.15990537285941,
Male,69.806290688136,84.67361366788266,64.89073410274362,70.35879279669471,
Male,72.2674140170487,95.91859999895098,69.30820713395984,72.89570734665116,
Male,65.678390073919,73.99992957958638,62.12014063418269,65.80395136405383,
Male,69.9648106258336,84.57292820213176,63.10421625428856,68.399623863442,
Male,70.3753442005972,81.78189220712765,62.892715246024764,68.62596533544664,
Male,63.9735571007627,72.60352386108111,58.90261710129806,64.15382134584013,
Male,71.781995967799,93.06312366885109,66.79531809723878,69.64847469111214,
Male,73.0992837673105,97.84392861691947,68.38926759296137,73.16406405935898,
Male,70.3461044359,89.66757219089777,63.040906838889086,70.45134426147243,
Male,72.629122695722,87.23888062725689,65.51645570302759,73.99041648757083,
Male,63.9562257501968,69.23893552438625,56.69420330273461,65.59052414839167,
Male,72.0553240378125,91.77739919157403,66.98265950312523,74.15595665240309,
Male,67.1931713444248,81.52079846668182,60.302060384077485,66.13515589130358,
Male,67.974679560537,77.89329342166906,61.226658706394055,66.83279309082518,
Male,71.7158700011345,86.63349142015251,64.31661718298513,70.63250669124123,
Male,68.2799077635859,90.53825137145134,61.84002297287189,66.01889467167383,
Male,71.4179456442086,94.90349679946704,64.19285608911751,69.82096959375389,
Male,63.9145410829098,76.13196604966964,60.773840168297944,62.534456721883224,
Male,70.8656161119303,97.51384041265457,67.44279145766424,72.3899621236234,
Male,68.929542399055,85.99352515471199,61.81383424700541,70.98375652368554,
Male,68.4840293015593,82.05310842408998,64.90374438113393,71.06587684679612,
Male,68.4594298086293,82.26498604184769,61.06432264515966,70.38119941621447,
Male,72.6652418845385,99.37981435246745,67.30705928501267,73.27332430113839,
Male,71.6178240738735,91.4801406216366,65.6096278482134,72.0790074960224,
Male,71.3803112293486,98.59660717367548,64.8379274129686,72.22926800968372,
Male,68.5212502601429,84.69415477602853,63.83772333122666,69.17449246176407,
Male,73.5686363372985,93.14940820225571,68.5241598390039,75.08571456534011,
Male,72.5642205690907,96.05555705500402,68.98604188905902,72.40217495813515,
Male,68.45706108374,84.46271576803213,62.09155614217698,67.46995693165034,
Male,74.4006581136326,109.28948457712586,66.7789627847712,74.47008468774867,
Male,66.6351149391748,77.27947400342403,59.245674077898194,66.86361014809947,
Male,74.5947363255385,103.01826464205661,67.13157707346123,76.36319378793857,
Male,67.0477018673448,83.03593863449579,59.410969200802626,69.14132993846418,
Male,73.1196932175068,94.60952824140217,69.50349192354149,70.8867889030205,
Male,70.3494997526009,88.89109416257705,67.23383213612539,68.62324650713568,
Male,68.9553349088772,87.91903186624253,63.56104435661405,70.12860903549429,
Male,68.5726842539187,85.7863044553636,62.713356291884,68.79212843305518,
Male,71.9916433891508,95.71658141501781,64.86944482065961,72.10093065415654,
Male,67.73714618014,75.45608847554581,61.7183619364968,65.86005926861162,
Male,69.5929425862754,85.21318616435661,64.8547188771907,71.78776853334035,
Male,68.0619139707749,85.89618348441101,61.758669911623365,69.55428411198326,
Male,72.252704720084,93.09268332270612,65.94722044464356,74.69464937594196,
Male,71.8922178708786,90.64115266737188,64.66573874155405,72.92961447204709,
Male,69.6934080122532,91.3903838412157,64.63181745604302,70.59325589806795,
Male,67.3323783007279,85.14310391538602,61.813772435802136,66.955385863402,
Male,68.8632081958863,91.53282634105464,65.58813627195929,70.7845425151181,
Male,67.5246393181245,79.10632249743792,63.996953279552535,68.7717943633571,
Male,73.2291160189156,95.50196741131121,66.68135946387862,73.22407302848349,
Male,65.7685176293773,77.74803910927135,59.0969240865521,68.7253689830656,
Male,70.8778262504891,87.24820428290309,63.74842034318825,68.74273116264243,
Male,70.8591906944626,83.68466252358198,67.32150385313054,73.30336374965802,
Male,67.5000671773765,79.77767224243559,61.70357161391017,65.25962563495499,
Male,70.8219166778792,83.66398604673691,63.83754747293029,71.25623366481108,
Male,69.8369766346359,84.49689813874981,66.79157994859042,70.62323222492594,
Male,70.8846656569365,87.0388811688479,64.15529923951753,73.79051606390722,
Male,69.427611657233,89.01729293037525,65.24706571779724,71.27778596607726,
Male,75.2828470066327,99.38799892363376,69.37505950601536,77.7997053293658,
Male,70.5694550880664,84.35178045534805,63.96240566958097,69.49751136914767,
Male,72.7782097654647,91.25594496922075,69.48074876875968,72.5230330860229,
Male,68.5621793113471,86.3482552900331,64.0308546720023,68.26420278074298,
Male,63.6712878481583,73.29077877631593,56.719948674611764,65.41205040911126,
Male,70.9633688265073,80.98939194448185,66.27989010536676,69.08732345681186,
Male,68.93206938145,85.10592889390587,64.86110639863524,67.4439626218537,
Male,71.5958321642372,89.2090982638913,64.2441284287654,72.03139081498429,
Male,70.597420179817,90.8873981936973,65.46129029016895,69.72859493122189,
Male,70.819303798392,92.79616821576809,63.91580960368387,71.44614704070798,
Male,70.087753142143,90.12971735073097,64.8169167575904,70.01170461089077,
Male,70.4347390270299,85.61931473449617,67.35436437778787,73.17534428858649,
Male,65.625005629703,85.41980479982153,58.33059235933698,63.52779737085753,
Male,73.4279700737196,101.23751589166142,67.15743107435091,74.73867358552337,
Male,71.9695979612664,95.47839592394664,68.73864740386082,72.71211833173963,
Male,64.5710173368115,75.95132241889023,61.35509239128281,63.457471053577635,
Male,71.3825768532746,93.23392811826184,67.61268934550247,69.37858272861492,
Male,71.5906840125055,91.44936067382473,67.71669511396206,72.09009854384337,
Male,68.0825461504266,73.71344881084421,63.481562255073676,67.29034163910522,
Male,68.1554664740712,81.30798535084058,62.915719328061705,65.81944621917721,
Male,64.5944587099029,73.31684202351212,57.91110544586841,63.35977674781165,
Male,68.1439825448122,75.88346595946004,64.50424012388815,70.09727496570947,
Male,68.0717872785892,78.33817710723997,63.20963677484641,69.5374976265773,
Male,62.807212179616,63.190160497207074,57.04995780668211,64.86734059120651,
Male,70.3585219055563,91.44496920115286,63.47706255329571,72.60962159104014,
Male,70.9494725324929,84.35525266790722,64.1433684228203,70.67105664787313,
Male,60.9357397012703,63.57169702998026,54.777999046522176,63.33748607995091,
Male,71.1270828486855,94.15444038420726,64.71997029529545,70.83054796651237,
Male,67.9067632809089,76.0792590096214,61.41259004651084,69.59303620395755,
Male,72.7967298380232,89.13270408855237,69.71036325065563,72.20200559523548,
Male,70.4389286008299,89.4381767109081,62.970188276169814,69.4892939370704,
Male,69.3258818591242,99.29426300564926,65.48139262046742,71.79881343381335,
Male,72.7072240809875,92.69837617869992,65.11677747615124,73.98500909557141,
Male,68.3191868840158,78.82394151603425,62.18114908928934,67.6921535546216,
Male,64.8215038669723,75.35506391637966,59.85295466106732,65.58663500009617,
Male,70.5937269076303,98.72164498187595,65.62111315005052,72.44527633255173,
Male,67.1670215163877,84.52909905450764,61.45955597683979,69.28640696246701,
Male,71.7737439924026,90.77728506001996,65.68372939765449,74.44459654748574,
Male,68.6502179585665,79.84583025629333,65.13945911125269,69.67694419400502,
Male,69.3574910685678,85.00378942247053,66.33254702284327,71.39560540324214,
Male,68.058837015473,85.17508636833558,62.13718732619221,66.0570963968432,
Male,68.3606064047014,85.24050154991376,62.036558182296034,67.72060032506661,
Male,67.7737864692234,84.89594277403724,62.02302425871851,69.26409302646258,
Male,65.1193493128246,75.22326417541436,58.48033879430627,65.55397282236513,
Male,67.1445299209752,84.27188942357253,62.606535112931546,69.40826144236604,
Male,68.3045359435121,92.18379768450886,62.081052337978086,66.43657564526846,
Male,65.7756583112014,77.21040641301408,61.210493426776544,65.92552372837311,
Male,67.616382973757,75.27629259993178,61.3802721510877,67.25554062225301,
Male,69.559053186111,85.3847140378279,65.88975427859968,67.19878947167322,
Male,72.0934681212874,93.95256036174753,66.75232387142532,70.6334618739105,
Male,67.0035558341377,77.80760887355893,62.8011643671548,66.545893189894,
Male,67.7826581132307,86.14150758649001,62.20099915639137,66.05532015267838,
Male,69.3579763635786,91.14564543248436,65.46041314005618,67.32534761174296,
Male,75.537221162046,96.16546956994786,71.16143959557381,76.37169475571193,
Male,66.4998225910671,73.76509388365054,61.37439045004796,69.2571525078821,
Male,67.9427850880266,83.91887883446178,62.967941088464244,70.46495125584423,
Male,72.4452127194584,94.94742934458414,68.00412184775105,74.73252656952596,
Male,71.6792949642772,97.91924070247559,67.29975779509579,72.0321527994006,
Male,71.414336818034,87.34981967255587,67.85116664386675,72.66368042064448,
Male,68.6895150998656,82.06957806643022,63.366530908817275,66.44628833982021,
Male,68.3628584666732,85.82138652418446,63.50239468770943,66.7726898864203,
Male,66.5502881782999,81.23707927844347,60.742303465809634,67.71716480569764,
Male,64.9611799709311,74.52309757342492,58.38780712919307,66.89496752217083,
Male,69.9150925357475,89.09886914853172,66.96769457091456,71.23243771231046,
Male,68.7469855161992,88.50316712743032,63.771699508779555,70.54080460068262,
Male,64.5797174449321,71.17643837050139,61.431736206778766,65.5969518424013,
Male,70.968527555884,83.09656367445423,65.04452707597136,72.79774148919813,
Male,70.192414255252,89.87525198375012,66.45354769994711,69.49258676388563,
Male,70.563361050068,86.04774951176825,64.87376471975138,68.76669769256216,
Male,67.4711699438224,82.35098461905304,62.435847759737804,68.62738292089837,
Male,70.1500203704164,90.7853977635586,67.06679176239402,69.58982285949682,
Male,68.163315167029,88.0775780771549,61.71045222883689,70.19116044724218,
Male,69.8834508500669,82.40620822493683,62.89202698002232,68.22978685000948,
Male,69.0827029866825,83.19127940787452,64.1979346189782,69.0981436049213,
Male,72.1972301612506,87.90204484341763,67.4049873338047,72.28366067088943,
Male,66.3784113235918,74.29097732128268,62.148722512435086,66.68948494795994,
Male,72.289596098559,97.02182719628432,65.01728099793735,73.70772747398266,
Male,71.9591877482264,95.15633503510698,67.0941388101617,71.15984903303234,
Male,69.4312591996592,90.81750541301261,63.55174778300138,68.4601567458526,
Male,65.9149706573986,76.07764265853893,60.09391830340503,67.43036005181429,
Male,70.1969204017049,97.0707009203906,62.83557101913244,72.2643351233265,
Male,74.1123042062869,109.24841723626676,69.15973412643379,72.49339656425148,
Male,67.4677707514482,77.33035877865102,61.70517188590212,68.21174571560029,
Male,68.7863163727577,81.61829934536622,61.942722610318775,69.35010218794261,
Male,70.3327152499591,86.36837525841632,64.52016775770575,69.1955216305668,
Male,64.1442217409307,72.40858753978554,58.23451282714567,66.32939781340858,
Male,68.4891639587714,82.70410393722385,62.53955550573057,69.53180027145113,
Male,69.8614390783957,83.37646837981286,65.0795312494089,69.52270423073213,
Male,64.3285802013004,74.37876330530524,57.12520128930158,66.513303521389,
Male,71.9546801297194,94.20792368618174,66.04255752800384,69.82945031181288,
Male,70.8995166962719,87.74926142159427,67.33135119321946,73.83434932789547,
Male,68.491311718304,87.7512447019299,62.09769839902106,71.00843193924952,
Male,72.445633797004,92.07615101461067,67.32635175283525,74.28258231083132,
Male,71.5947829781187,91.29021142890039,64.86301640362359,72.9659704085164,
Male,70.0371582171478,90.4912067539199,62.50079261438699,68.61285475952955,
Male,70.2995853867691,96.82945191701357,65.63839877171016,71.17130331116684,
Male,65.0109045236611,71.49130182211513,60.76804337223816,67.25987571817619,
Male,73.4327364722673,94.74217730958071,66.45390019570296,74.93021442685811,
Male,72.2101532208955,91.66687781604891,65.10709175051973,70.23965897249639,
Male,72.2012036814976,91.57008999240672,66.24512775452578,73.3674307643879,
Male,71.4228870725134,85.7107010131836,64.2320002144716,71.97334242142408,
Male,67.684325532839,85.37649213328034,63.033616887422994,68.65837654212149,
Male,65.2155559870031,79.34736712367076,58.80342439775277,64.45103457966339,
Male,69.2170091490298,85.31609303933357,63.288625901134644,67.00986848502615,
Male,65.3764350085399,69.07745285722324,59.73696925402435,66.62575858804618,
Male,68.8629875977668,87.1021533009276,65.04284416715639,68.38399821955889,
Male,67.295350598399,86.09618927655144,62.20015005013002,65.73049880357284,
Male,67.1101003447744,72.26232753707718,63.16890024162568,66.26597516750796,
Male,64.0377595555002,73.9576922820778,57.32099109158159,64.60880966637332,
Male,66.9118632816853,75.70519180383391,60.685464406800406,68.498409120537,
Male,71.541082249022,96.08732544245034,67.07934571248836,73.49706709449364,
Male,64.0963255375646,73.39551503377457,57.91731773318333,62.069471263793496,
Male,67.4444541091852,77.73687027512818,63.3070269201801,67.23672861043381,
Male,70.901460796356,90.9299015428937,63.85784389366734,68.9220406726887,
Male,68.4570350328042,83.24434691773601,60.9141228688999,68.83062141959445,
Male,66.4872313451816,79.83631215102157,59.5032063722066,68.98188709782458,
Male,71.4735705576821,89.84623302353798,65.86755713763618,69.2432143342649,
Male,70.0048866781933,85.14682968645286,63.57049655925508,72.31931219823898,
Male,65.3577593032289,71.68714483663594,59.207157738933006,67.61422891145315,
Male,69.9364473254541,80.45895017144211,66.44644795119646,68.09061046088333,
Male,71.8725840567383,87.60588651627563,68.65170724157511,71.19427446214074,
Male,68.6888551356641,84.96802135946938,65.76199157684168,69.39191956730882,
Male,72.2038769116687,88.3903585124739,66.486839157572,74.907960963303,
Male,69.2063484445445,89.02591570746687,62.915519754825354,67.62292351689409,
Male,69.6285565798632,93.44777951942282,65.36684723167966,68.62536851387493,
Male,69.0265010461381,81.96532241095633,65.74478755649523,69.30211829953343,
Male,69.773920902644,89.64251561164495,65.16787040564606,69.50811713837854,
Male,76.2686678609258,112.21264663108822,72.63199875984152,78.86195732637776,
Male,71.7810574220172,90.58886351907769,66.69187055667508,70.17201535490659,
Male,72.7206032440343,93.61984524453048,67.46457002546047,74.16951793859084,
Male,68.419982758101,86.00245568073163,65.15492221759445,70.36882069623938,
Male,66.8118017540862,81.43656584729375,60.66774015150475,69.32212431049669,
Male,62.6933238488153,69.80297215660153,58.14482503244328,62.12295046559796,
Male,69.5758912724684,93.71230776330319,65.61399327621824,71.89532556362666,
Male,71.4471936652853,87.50461420480755,64.87377467261253,73.041129413706,
Male,68.1791976790722,77.3562151475804,63.38595828163822,69.22364058447164,
Male,68.1987958205034,85.36706722977488,63.95837584558937,66.83850675223039,
Male,70.8246427164575,83.69529334214745,67.45764262334994,72.64407272790125,
Male,65.4558548230619,73.17719348256773,60.89302668446692,66.39746913869365,
Male,67.4670859102263,73.6977944316919,61.091493583723356,69.43582269586605,
Male,65.1594389659925,71.52714998705989,59.24669528757938,65.1572775829726,
Male,67.6191962613368,82.51079725429712,63.66582726450606,66.83821499474664,
Male,70.4826813757293,89.48811617868367,63.41748080580879,71.18876369737774,
Male,70.4320483001562,87.65103157568612,67.5328846984132,70.60387565110481,
Male,65.6823645970644,84.49093234444372,59.12831636211259,67.67088244365483,
Male,68.0849867358666,83.15658295133359,62.566628935237375,66.25845713898009,
Male,78.5282104258694,115.1620210306161,71.38719164182426,78.82338777938025,
Male,67.724181993054,79.95427529486551,64.32394597056607,69.3321699019616,
Male,71.4566622698453,90.98719036642106,64.87493243750332,72.39064061386772,
Male,66.7336340551268,77.80193314275895,60.47720015394217,65.42039630733487,
Male,67.4415352989535,76.39934839622411,63.90617437500935,66.80185552016871,
Male,66.2225182302978,74.19451614960326,62.82831457544571,63.99305337171492,
Male,73.205342358939,100.09114716294012,67.12018655814894,72.33690826936149,
Male,71.5240377431825,88.03670483097562,65.1993792965341,72.02438111531112,
Male,64.7037921187518,70.70510187599527,59.67181301336453,62.58894442632253,
Male,69.3561086815591,84.33030142600752,64.58736095348193,67.13599762764042,
Male,69.2679023087232,78.16356848678892,63.55715229451639,68.37446630956083,
Male,69.9208223571176,88.32556735494373,66.07930634651918,71.34109360050213,
Male,74.0668789221699,97.22402774873936,70.37537605963499,71.78103620123709,
Male,67.2503832649139,75.56596415877162,60.26883630155541,67.68764075403716,
Male,74.8852187331568,95.78332967880542,71.2648932222447,75.9252474355988,
Male,72.7617106246435,90.94853273173429,65.47656338836913,75.53397198859075,
Male,63.8734089118585,69.1975550651326,56.857771157439885,66.12844788351262,
Male,70.406171630899,91.1004364490954,64.29052870397936,72.77028411614258,
Male,66.3498816741056,78.35110743592772,58.6741959103592,64.11707168604946,
Male,69.5588798202877,89.1221408122615,65.06956133310315,71.28301899150387,
Male,71.2309315089778,89.84138352839581,66.29561930789781,74.13834777726092,
Male,65.9522583451574,84.33545195945622,59.170041140223795,68.64712963412914,
Male,70.0137797416633,83.63079984719553,63.70616385845402,68.73254151542301,
Male,68.0879038938594,77.1674500566674,63.34991914308925,71.138904755082,
Male,69.844205201139,88.85534836635229,65.5615349635082,67.98004282746092,
Male,67.3288010426883,85.82676867951865,60.91336159364482,65.21491958899558,
Male,70.2725823162492,85.69104893339016,65.41475813925854,71.85779692973115,
Male,65.504822685682,73.36627014105102,59.36369355578684,64.68471905128001,
Male,72.6596286970028,84.45429420513504,65.43353424512341,72.19237030371706,
Male,67.6555433886759,81.15483909716448,64.41253087353685,68.49971914514401,
Male,72.5459925449438,90.34138805353807,66.99051582535412,74.15550159608517,
Male,63.5296342406563,71.11836907860706,60.09027824226665,63.81563450353839,
Male,67.7447069350451,79.95227392269045,62.980779152796536,67.80327539452387,
Male,69.5296711701739,85.06377458022904,64.16545683283154,69.49627587926472,
Male,67.9575799142011,76.68221818980373,61.72874310198589,68.88155502172222,
Male,71.4050703560096,95.78628866220154,67.82335909938959,69.63142782283752,
Male,68.2055411243857,81.1500126602927,62.246655289731336,69.36693525893274,
Male,65.542514323846,76.33954687353301,59.39426108324796,63.44707233198841,
Male,66.1937718059295,80.09769743206367,61.75300761001169,64.03506492494995,
Male,68.1456210090961,89.57395553483768,63.339754328852585,70.15367947268454,
Male,69.4112054408869,81.00783061775873,65.90373710557296,69.39859906902608,
Male,70.9822732131825,83.34440240670116,65.86240968871729,72.85755047839908,
Male,67.9939948307712,85.1371177681379,61.07785443724854,69.32781945842922,
Male,67.9015149298272,78.88682428882439,62.516146544031606,67.74272415310888,
Male,66.5296063374273,81.7810590641532,61.3052867819801,64.70220943084826,
Male,65.5618740179489,78.38438500926598,60.24155964456887,66.14683464273756,
Male,67.9349904164766,82.67667709225043,62.864444920440704,66.26457767194742,
Male,70.3968790273976,90.71168769083953,65.6811207417588,72.63230620206406,
Male,68.312478317523,83.70263169526642,61.47279780295549,67.82655979967025,
Male,69.7101762448349,83.48631045206697,64.71261452034057,71.36920503927547,
Male,68.306625327667,81.02463156564168,64.58907756641126,66.7119950148871,
Male,67.3917737722535,79.2238938078389,62.0386189601085,67.175306708774,
Male,67.1745720047522,77.24788575451895,64.18285228005804,67.58414129913453,
Male,68.2317381094273,76.17188957621559,63.25505240279556,69.87804560695928,
Male,69.7813198293436,83.84266349188067,64.99583689793229,70.78572985960133,
Male,75.4410579317434,104.77386510418583,70.20588433641225,74.92694127965105,
Male,68.7772149946257,80.44744099175159,63.5175979265635,68.2611696193653,
Male,70.3150493587315,87.52863049437609,63.54500968944007,68.9174288113972,
